lat,lng,sine_time,cose_time,org_lat,org_lng,org_sine_time,org_cose_time
0.4414111111111111,-0.42993166666666666,-0.7374855942199948,-0.6753628641833819,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.44286666666666663,-0.4292222222222222,-0.7408442096326284,-0.6716768993004049,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.44407777777777774,-0.4279377777777778,-0.7439761819633537,-0.6682061363615505,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4452111111111111,-0.42807055555555557,-0.7472990287218849,-0.6644878943000598,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.44726666666666665,-0.4290522222222222,-0.7503973221471594,-0.6609870338473912,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4477444444444444,-0.43004000000000003,-0.7536840900755323,-0.6572368616922037,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.448,-0.43013222222222225,-0.7567484153805628,-0.6537062305187301,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4488111111111111,-0.43058777777777774,-0.7599987976705523,-0.6499244783352254,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4488111111111111,-0.43058777777777774,-0.8723419430577605,-0.488896240916425,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4488111111111111,-0.43058777777777774,-0.905514376689994,-0.4243155825653017,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4488222222222222,-0.4305861111111111,-0.9076190230097004,-0.4197948416440071,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.44931111111111116,-0.430745,-0.9097010998987975,-0.4152636618377749,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45058888888888887,-0.43161222222222223,-0.9116325033051892,-0.4110063003379803,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4505444444444444,-0.4329811111111111,-0.9136707050885656,-0.4064552160607161,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45080000000000003,-0.4330844444444445,-0.9155608859132808,-0.4021793930395843,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4514888888888889,-0.4332838888888889,-0.9175550223319692,-0.3976088291189964,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45237777777777777,-0.43351388888888887,-0.9195263422451844,-0.3930283780049377,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4536555555555556,-0.43435,-0.9214747966328336,-0.3884381535978123,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45581111111111117,-0.4350027777777778,-0.9232806629845072,-0.3841260435832084,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.4553888888888889,-0.4369088888888889,-0.92518467804447,-0.3795172084527266,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45581111111111117,-0.4383888888888889,-0.9269487987217006,-0.375187852346523,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
0.45577777777777784,-0.43843944444444444,-0.9286926605194622,-0.37085029634245,0.44163924444444447,-0.4297586516666667,-0.2407093005431605,-0.9705972556276998
